date,open,high,low,close,volumn,amount,post_close
2009-9-18,2386.08,2389.7,2367.64,2369.93,7255133,7604306944,2351.09
2009-9-21,2271.08,2283.12,2239.53,2249.59,5958909,6974946304,2255.51
2009-9-22,2280.21,2292.28,2265.78,2292.28,4077021,5022791680,2286.24
2009-9-23,2236.3,2257.91,2229.73,2238.22,3559205,4651506176,2244.12
2009-9-24,2187.61,2196.66,2166.24,2196.66,4213033,4715212288,2185.23
2009-9-25,2217.05,2234.11,2207.49,2220.48,3559635,3965639680,2199.99
2009-9-28,2230.92,2241.67,2218.83,2229.22,2449268,2806765312,2216.2
2009-9-29,2165.95,2187.12,2148.56,2183.48,3131464,3550048768,2161.95
2009-9-30,2192.92,2213.91,2191.96,2210.58,3550718,4328752640,2190.39
2009-10-9,2251.82,2268.89,2246.28,2266.51,5245347,6633729536,2290.6
2009-10-12,2322.77,2335.12,2313.72,2322.19,7666920,8932786176,2320.95
2009-10-13,2288.14,2309.77,2285.96,2301.89,2828966,3210447872,2319.18
2009-10-14,2339.57,2347.04,2334.58,2346.25,3833271,4838446080,2377.41
2009-10-15,2379.33,2401.87,2379.29,2392.6,5663722,7729177088,2367.07
2009-10-16,2371.23,2384.41,2358.01,2360.22,3372453,4389841920,2344.57
2009-10-19,2354.3,2360.34,2344.4,2355.07,2638648,3435163136,2392.77
2009-10-20,2435.53,2448.64,2431.9,2447.68,7871239,10602883072,2441.15
2009-10-21,2454.21,2456.98,2439.78,2446.09,5209232,5930725888,2456.32
2009-10-22,2446.16,2458.38,2438.74,2442.81,4009557,5479186432,2447.22
2009-10-23,2435.18,2466.76,2435.18,2463.63,4316598,5423816192,2485.98
2009-10-26,2488.61,2498.9,2478.66,2491.86,5634986,7184986112,2487.88
2009-10-27,2463.25,2463.25,2433.45,2443.65,5052697,6389443584,2443.01
2009-10-28,2406.41,2423.88,2401.61,2414.67,3197900,4372490752,2372.03
2009-10-29,2359.88,2374.07,2354.73,2366.95,4057733,5338484736,2352.73
2009-10-30,2394.06,2400.31,2371.33,2375.07,3865650,5018038272,2408.43
2009-11-2,2319.7,2343.04,2313.79,2342.84,4303792,5388588544,2389.43
2009-11-3,2467.02,2495.87,2461.49,2495.87,6120604,8106839040,2498.24
2009-11-4,2491.56,2500.97,2476.51,2487.65,5188716,5929255936,2509.76
2009-11-5,2504.66,2510.27,2494.42,2510.09,5603559,5651380736,2494.71
2009-11-6,2528.46,2535.49,2523.62,2533.55,6998667,7806350848,2524.72
2009-11-9,2515.84,2519.37,2499.69,2501.26,4578155,5670362624,2499.4
2009-11-10,2537.05,2549.2,2536.01,2549.2,7098805,8788882432,2528.38
2009-11-11,2518.73,2518.73,2499.86,2505.09,4940490,5824565248,2500.77
2009-11-12,2521.35,2536.66,2521.35,2525.57,5870261,6764926976,2527.83
2009-11-13,2504.14,2514.78,2496.45,2509.62,5650067,6582684672,2483.86
2009-11-16,2540.49,2557.6,2540.49,2556.16,8125573,9433792512,2584.25
2009-11-17,2614.12,2627.93,2607.96,2615.0,10374861,12957342720,2607.9
2009-11-18,2610.42,2613.52,2597.47,2604.05,4840707,6038917120,2602.9
2009-11-19,2612.29,2626.23,2612.17,2619.13,6746055,7819573000,2591.66
2009-11-20,2592.86,2592.86,2564.78,2572.07,7142507,8923163000,2577.05
2009-11-23,2586.83,2589.59,2575.96,2586.35,4902775,6911009792,2576.82
2009-11-24,2605.57,2611.13,2599.49,2607.26,7910833,9972907008,2601.4
2009-11-25,2522.63,2544.32,2508.08,2530.54,9135235,11490278400,2508.45
2009-11-26,2567.81,2573.71,2548.73,2553.01,9306597,11893945344,2522.57
2009-11-27,2433.84,2433.84,2403.21,2419.86,7630493,10013217792,2422.42
2009-11-30,2411.91,2428.75,2406.14,2407.32,5855894,7231606272,2456.2
2009-12-1,2461.71,2461.71,2444.68,2452.94,6816587,8733292544,2454.55
2009-12-2,2505.34,2526.71,2503.56,2514.13,8801533,11001106432,2516.89
2009-12-3,2511.76,2511.76,2493.57,2499.46,5766429,7772262912,2496.73
2009-12-4,2489.79,2492.78,2481.45,2484.43,5186056,6563255808,2526.73
2009-12-7,2587.07,2603.6,2573.54,2603.6,11316271,14995575808,2584.95
2009-12-8,2594.62,2594.95,2565.27,2566.43,5692712,7877402624,2552.13
2009-12-9,2517.44,2525.42,2508.57,2511.37,4890870,6603452928,2499.58
2009-12-10,2515.8,2527.79,2514.41,2517.31,4635157,5848290304,2496.93
2009-12-11,2516.84,2520.76,2505.03,2513.44,3521489,4207908608,2521.35
2009-12-14,2502.42,2502.73,2458.05,2463.2,5461006,7043288576,2458.35
2009-12-15,2536.85,2545.2,2524.01,2537.02,5543490,6700339712,2549.31
2009-12-16,2511.35,2535.96,2508.17,2531.14,3286647,4018914304,2525.07
2009-12-17,2521.08,2530.19,2513.28,2516.19,3763238,4452316160,2485.02
2009-12-18,2444.82,2444.98,2431.25,2442.31,5815073,6331208704,2429.43
2009-12-21,2417.99,2430.8,2405.72,2419.67,3864941,5311719936,2394.31
2009-12-22,2416.9,2419.39,2399.15,2403.18,2484880,3292887808,2394.26
2009-12-23,2356.93,2374.38,2356.63,2372.71,3461123,4173935104,2363.32
2009-12-24,2376.3,2377.26,2366.64,2372.69,3752526,4983605248,2413.88
2009-12-25,2423.48,2430.67,2409.57,2415.06,3488024,4792283136,2409.72
2009-12-28,2412.67,2439.33,2412.67,2439.24,4201716,5627422720,2456.05
2009-12-29,2448.32,2457.5,2436.65,2453.89,3535822,4857050624,2441.78
2009-12-30,2476.37,2494.07,2472.34,2492.13,6398990,9166015488,2526.37
2009-12-31,2545.86,2561.12,2540.8,2547.64,6641339,8855182336,2556.64
2010-1-4,2565.1,2570.07,2544.42,2544.7,5244020,7061082000,2536.72
2010-1-5,2526.29,2535.24,2494.45,2494.45,4595497,6748798000,2554.71
2010-1-6,2538.28,2538.28,2521.37,2523.23,4949135,7516434000,2543.93
2010-1-7,2516.05,2527.43,2505.06,2508.95,4650478,6868818000,2507.03
2010-1-8,2453.06,2460.9,2444.24,2460.9,3825039,5493924000,2444.72
2010-1-11,2584.52,2584.53,2516.52,2525.38,15849010,23257180000,2509.5
2010-1-12,2472.62,2472.62,2435.31,2435.31,6239096,9575671000,2467.2
2010-1-13,2444.23,2454.86,2438.15,2445.49,10909720,14679310000,2425.47
2010-1-14,2412.63,2417.24,2393.27,2407.7,4974621,6447190000,2396.27
2010-1-15,2423.13,2423.76,2403.17,2403.17,4782745,6368470000,2435.21
2010-1-18,2414.89,2421.11,2409.57,2410.01,4778293,6824294000,2410.12
2010-1-19,2424.46,2449.71,2424.32,2449.41,6318053,8833206000,2431.76
2010-1-20,2436.64,2439.4,2409.69,2409.86,4292122,6207863000,2398.56
2010-1-21,2362.6,2373.22,2352.14,2365.09,5086077,6345025536,2359.45
2010-1-22,2344.97,2358.83,2337.76,2358.83,5341441,6419742208,2332.78
2010-1-25,2355.36,2385.01,2350.38,2368.95,4801373,5866014720,2364.53
2010-1-26,2354.91,2363.09,2339.46,2339.46,2367308,2985577472,2314.02
2010-1-27,2313.01,2319.21,2293.28,2304.11,3675358,4624280064,2294.83
2010-1-28,2263.06,2264.06,2249.09,2253.59,2833261,3692084224,2263.35
2010-1-29,2241.12,2255.88,2232.54,2255.88,2558336,3211616000,2266.18
2010-2-1,2238.62,2238.62,2204.95,2211.51,3928959,5291841536,2197.64
2010-2-2,2223.6,2245.21,2218.82,2244.5,3466071,4627308544,2244.32
2010-2-3,2226.8,2241.09,2214.93,2215.1,2488728,3343715584,2246.45
2010-2-4,2258.08,2266.01,2247.82,2259.24,3335479,4485545472,2256.7
2010-2-5,2212.31,2220.3,2207.72,2215.62,4723480,5750009856,2221.29
2010-2-8,2220.84,2232.86,2213.08,2216.35,1766834,2313817600,2204.72
2010-2-9,2210.33,2225.96,2208.06,2225.67,1458880,1926167680,2219.79
2010-2-10,2246.77,2257.77,2243.43,2251.49,2589024,3768778496,2247.54
2010-2-11,2261.82,2271.11,2255.21,2268.5,2159101,2585219072,2265.74
2010-2-12,2275.59,2280.29,2271.07,2276.03,2148244,2854271232,2282.86
2010-2-22,2282.09,2291.64,2272.75,2291.07,3196597,3903225344,2281.48
2010-2-23,2261.99,2261.99,2220.43,2221.0,3499000,7013162496,2210.47
2010-2-24,2211.39,2213.78,2204.89,2212.99,2042886,2995676928,2236.69
2010-2-25,2254.8,2284.37,2252.07,2279.6,5445216,6979590144,2279.23
2010-2-26,2278.43,2278.68,2271.4,2273.99,2369773,3027270400,2277.01
2010-3-1,2282.34,2291.67,2281.81,2285.21,2816588,4160787968,2304.48
2010-3-2,2312.49,2320.31,2307.65,2314.48,3408226,4404196864,2308.27
2010-3-3,2304.06,2304.57,2288.56,2288.6,2397747,3156886272,2304.18
2010-3-4,2312.29,2312.3,2303.15,2307.94,2998366,3738156000,2289.73
2010-3-5,2264.68,2273.11,2262.7,2266.8,2261694,2836942336,2267.68
2010-3-8,2272.61,2274.86,2265.2,2273.3,1834323,2231070208,2285.09
2010-3-9,2284.02,2284.02,2266.82,2272.48,2475043,2848356352,2299.4
2010-3-10,2301.71,2313.2,2298.18,2312.48,2963189,3879955712,2298.51
2010-3-11,2296.93,2313.77,2296.93,2313.77,4051286,5727667712,2284.96
2010-3-12,2300.61,2306.78,2289.26,2290.46,2281340,3048186624,2300.53
2010-3-15,2274.71,2276.23,2246.4,2251.31,2820288,3773433088,2245.9
2010-3-16,2239.43,2246.47,2234.67,2246.01,1420710,1961557120,2246.98
2010-3-17,2266.96,2270.77,2260.1,2261.45,1950577,2787752704,2276.58
2010-3-18,2307.26,2313.94,2303.11,2313.52,2908964,4597605376,2307.8
2010-3-19,2296.78,2307.88,2296.78,2296.92,1906746,2661528064,2286.18
2010-3-22,2314.44,2330.55,2310.5,2325.43,5346626,6668272128,2311.58
2010-3-23,2319.2,2321.26,2309.78,2315.68,2636931,3400525568,2304.75
2010-3-24,2298.88,2313.43,2298.88,2309.13,3445574,3769318656,2296.03
2010-3-25,2286.61,2286.61,2270.56,2270.56,2540653,3111496192,2261.15
2010-3-26,2257.4,2266.92,2255.1,2255.1,2151161,2360173000,2297.83
2010-3-29,2309.92,2337.18,2306.51,2337.18,5856283,7631523840,2359.99
2010-3-30,2364.79,2371.87,2355.6,2367.31,4052947,5161069056,2357.58
2010-3-31,2370.83,2372.21,2356.11,2358.14,4157216,5126326272,2360.17
2010-4-1,2353.0,2370.93,2353.0,2368.92,3437412,4126477056,2374.18
2010-4-2,2382.55,2386.11,2376.96,2377.18,4558153,6791939072,2377.88
2010-4-6,2391.25,2403.44,2386.32,2401.73,5152900,6986064896,2382.0
2010-4-7,2376.78,2376.78,2358.72,2361.44,2830548,3803115776,2363.95
2010-4-8,2358.18,2358.18,2344.79,2349.16,2983845,4088847616,2344.37
2010-4-9,2327.26,2339.8,2327.26,2335.17,2686898,3603517952,2337.84
2010-4-12,2350.12,2353.61,2341.72,2348.35,3454401,4676227584,2317.9
2010-4-13,2316.99,2349.2,2315.32,2348.8,4556780,6181883904,2331.16
2010-4-14,2367.0,2370.91,2352.97,2357.75,3890500,5536284160,2359.94
2010-4-15,2370.2,2371.02,2356.92,2360.05,3676728,5562937856,2360.61
2010-4-16,2361.34,2361.34,2338.0,2342.92,3143679,4163740416,2340.1
2010-4-19,2296.88,2296.88,2270.16,2283.73,6040893,7555922432,2251.85
2010-4-20,2214.31,2224.7,2185.12,2202.44,4652726,5669559296,2199.59
2010-4-21,2207.5,2216.07,2202.1,2215.4,3585074,4862182912,2210.08
2010-4-22,2224.33,2224.33,2199.16,2207.81,4915668,6212740608,2209.51
2010-4-23,2195.41,2204.71,2189.28,2194.25,3106840,4108599552,2187.5
2010-4-26,2190.1,2195.26,2176.81,2180.54,2710064,3920774912,2189.22
2010-4-27,2165.94,2165.94,2143.63,2146.37,4887371,5465003008,2130.73
2010-4-28,2115.68,2126.4,2103.72,2125.64,3155508,3645556224,2123.21
2010-4-29,2140.0,2151.63,2139.01,2140.68,3349428,4148015104,2138.85
2010-4-30,2133.07,2137.95,2114.12,2120.3,4050535,4866659328,2128.86
2010-5-4,2103.67,2128.92,2096.12,2119.65,3745264,4250006528,2116.65
2010-5-5,2078.19,2092.41,2061.16,2071.87,4924965,6948916736,2074.55
2010-5-6,2089.65,2089.65,2071.65,2074.39,3233911,3922658816,2056.8
2010-5-7,1969.62,1988.91,1956.83,1987.4,6606358,7365785600,2002.73
2010-5-10,1987.1,2002.63,1982.44,1996.23,3140292,3910929408,1984.25
2010-5-11,2048.25,2051.1,2025.06,2026.74,5930144,7091023872,2016.48
2010-5-12,1956.51,1998.15,1943.68,1991.4,4961202,5825392128,1963.89
2010-5-13,1999.11,2025.72,1997.24,2014.76,5139551,6073182208,2025.71
2010-5-14,2024.62,2030.89,2012.49,2013.76,3663608,4351695872,2028.05
2010-5-17,1994.47,1994.47,1978.14,1981.85,3244525,4111089920,1958.03
2010-5-18,1928.99,1938.35,1919.96,1924.8,3329871,3846609152,1927.03
2010-5-19,1952.92,1964.43,1948.22,1960.65,2906407,3163889152,1972.01
2010-5-20,1939.5,1969.52,1936.42,1962.88,2875547,3010663680,1937.36
2010-5-21,1879.26,1901.04,1874.33,1894.67,4510852,4625817600,1920.08
2010-5-24,1955.07,1982.45,1955.07,1982.45,6191217,6377132544,2006.5
2010-5-25,1992.16,1994.0,1980.5,1980.93,4536391,4661066240,1975.15
2010-5-26,1962.92,1974.78,1961.04,1969.32,2852453,3184645632,1959.38
2010-5-27,1952.96,1952.97,1927.79,1927.94,2848719,2900990000,1960.39
2010-5-28,2001.19,2005.05,1988.62,1990.78,4620154,5104271000,1986.63
2010-5-31,1961.7,1967.08,1947.47,1949.99,2927208,2927762688,1966.52
2010-6-1,1916.62,1925.85,1907.73,1924.31,3210408,3130028000,1912.74
2010-6-2,1897.57,1905.23,1892.06,1896.11,2710936,2505331000,1883.6
2010-6-3,1915.15,1915.54,1897.58,1903.14,2591020,2564763000,1920.0
2010-6-4,1884.42,1891.42,1881.56,1885.49,2113468,2146424000,1893.73
2010-6-7,1863.67,1870.32,1857.53,1867.56,3619599,3416515000,1851.0
2010-6-8,1853.58,1861.81,1853.58,1856.25,1932829,2111664000,1856.88
2010-6-9,1854.09,1859.28,1848.0,1848.0,1940317,2046903000,1842.12
2010-6-10,1882.6,1887.66,1876.73,1882.94,3582333,3655851000,1885.77
2010-6-11,1884.5,1899.76,1883.36,1898.0,2937874,3186328000,1885.84
2010-6-17,1897.62,1901.38,1888.94,1890.85,1861582,1868863000,1887.12
2010-6-18,1881.85,1883.6,1874.65,1882.12,1826277,2002611000,1888.1
2010-6-21,1880.13,1900.72,1874.0,1900.01,4069357,4444439552,1917.75
2010-6-22,1926.62,1934.17,1923.12,1931.82,2663294,2946056000,1935.02
2010-6-23,1921.4,1922.76,1915.19,1918.78,2013567,2068116000,1913.53
2010-6-24,1907.91,1914.32,1903.22,1903.31,1401645,1570228000,1928.78
2010-6-25,1905.8,1911.89,1902.94,1909.82,1288217,1421199000,1910.7
2010-6-28,1915.29,1916.41,1907.55,1910.78,1143578,1220117000,1913.8
2010-6-29,1911.17,1914.78,1900.8,1902.84,2406479,2190817280,1877.44
2010-6-30,1821.81,1826.64,1813.05,1820.19,3137962,2648039000,1825.54
2010-7-1,1814.56,1823.82,1810.06,1810.06,1665823,1591029000,1817.97
2010-7-2,1798.35,1806.59,1795.31,1805.96,2358437,2207604000,1794.48
2010-7-5,1795.47,1795.48,1783.71,1786.28,2135533,1790272000,1782.19
2010-7-6,1793.24,1808.68,1790.86,1807.7,2230802,1814588000,1823.09
2010-7-7,1822.33,1829.12,1815.11,1821.33,2107755,1960634000,1817.96
2010-7-8,1837.23,1846.31,1834.81,1843.56,2741130,2723567000,1831.23
2010-7-9,1830.28,1830.88,1815.66,1822.36,1585695,1468955000,1853.71
2010-7-12,1868.42,1878.11,1859.59,1874.74,4031716,5054854656,1887.83
2010-7-13,1867.3,1867.31,1855.96,1863.93,3581120,3714978000,1852.1
2010-7-14,1863.75,1882.66,1863.75,1880.12,3310752,3256063488,1878.55
2010-7-15,1870.36,1871.63,1855.35,1871.1,2350702,2140386000,1869.93
2010-7-16,1833.99,1836.92,1826.33,1832.35,2376012,1995474000,1822.25
2010-7-19,1822.44,1838.92,1818.75,1837.99,2159968,2057356928,1859.27
2010-7-20,1880.24,1895.7,1880.25,1894.59,3708627,3776546000,1905.29
2010-7-21,1912.2,1916.0,1904.19,1905.32,4266052,3956553000,1908.89
2010-7-22,1906.93,1925.44,1904.13,1923.36,3436354,3018776064,1919.57
2010-7-23,1937.37,1948.34,1934.19,1934.35,4896935,4951595520,1951.35
2010-7-26,1948.62,1955.19,1941.55,1955.19,2987837,2854127000,1931.75
2010-7-27,1945.04,1945.04,1935.71,1935.88,2562073,2804673000,1940.98
2010-7-28,1937.85,1940.47,1930.05,1935.96,2462308,2285756000,1956.47
2010-7-29,1984.46,1998.83,1984.24,1993.19,10204140,7478552000,1996.09
2010-7-30,1990.45,1990.45,1981.28,1989.14,4326042,3726630000,1974.98
2010-8-2,1984.12,2001.32,1982.94,1991.55,3502542,3091670000,2014.59
2010-8-3,2019.66,2022.54,2011.09,2012.3,4336170,3907336000,2001.65
2010-8-4,1975.73,1988.03,1972.84,1982.77,4317214,3843205000,1968.72
2010-8-5,1980.77,1980.78,1969.34,1971.56,3510737,3319523000,1957.86
2010-8-6,1953.06,1958.71,1948.27,1948.27,2888673,2594868736,1952.08
2010-8-9,1974.97,1978.08,1968.24,1972.07,3705097,3866394880,1977.19
2010-8-10,1989.55,1990.95,1981.81,1989.37,3979814,3494479104,1953.28
2010-8-11,1930.36,1940.29,1930.36,1935.47,3896919,3149458000,1936.05
2010-8-12,1924.71,1924.93,1918.9,1922.06,4447004,3439373000,1925.19
2010-8-13,1915.81,1923.73,1910.74,1911.68,3677480,3464240640,1920.78
2010-8-16,1926.39,1932.27,1920.52,1932.27,3577009,4372923000,1953.05
2010-8-17,1974.69,1980.07,1965.68,1971.99,5012339,4912394752,1980.61
2010-8-18,1982.29,1992.5,1978.9,1992.5,4857233,4085809000,1979.14
2010-8-19,1979.22,1992.28,1979.22,1981.66,3694438,3967913728,1984.96
2010-8-20,1985.58,1990.55,1980.77,1984.02,3893349,4168703000,1975.76
2010-8-23,1963.31,1974.41,1963.31,1974.39,2416536,2489735000,1972.44
2010-8-24,1959.61,1959.61,1938.95,1944.07,2966650,3167827000,1977.23
2010-8-25,1948.46,1954.01,1944.31,1947.59,2931225,2675682048,1935.02
2010-8-26,1922.9,1930.22,1916.97,1922.37,2578791,2594625000,1923.09
2010-8-27,1914.21,1914.22,1904.5,1910.95,1823877,1992170000,1907.72
2010-8-30,1926.12,1932.39,1923.55,1923.94,3200270,2944583424,1942.97
2010-8-31,1935.41,1935.41,1928.09,1928.28,2919794,2841927680,1926.79
2010-9-1,1927.71,1933.54,1919.02,1919.26,4378774,3845133000,1934.65
2010-9-2,1941.08,1945.51,1930.64,1931.65,4421762,6165470000,1932.24
2010-9-3,1937.85,1938.06,1925.53,1929.4,2965339,3462272256,1921.33
2010-9-6,1938.54,1951.7,1936.56,1950.43,5308209,5557506560,1961.96
2010-9-7,1979.29,1983.42,1972.91,1979.65,5501037,5530651648,1968.4
2010-9-8,1963.63,1963.63,1953.13,1953.58,3757091,4097274000,1953.47
2010-9-9,1957.95,1957.96,1939.6,1939.68,4252773,4665057000,1925.79
2010-9-10,1920.09,1926.65,1918.86,1920.32,2549552,2567047000,1902.82
2010-9-13,1914.38,1915.8,1906.98,1910.59,3331699,3405267968,1928.17
2010-9-14,1928.08,1935.47,1924.14,1935.2,3742354,3936990000,1928.01
2010-9-15,1926.5,1926.5,1910.43,1911.42,4240724,4768675000,1910.49
2010-9-16,1890.25,1895.13,1882.7,1885.14,3324557,3242068000,1871.03
2010-9-17,1864.71,1868.7,1854.45,1862.16,2665744,2701581000,1862.56
2010-9-20,1859.42,1862.7,1852.31,1862.7,2472774,2311336000,1867.01
2010-9-21,1868.25,1870.28,1860.33,1867.35,1665048,1899094000,1860.48
2010-9-27,1869.98,1875.15,1864.38,1864.4,2659145,3038696000,1876.95
2010-9-28,1876.49,1876.49,1868.15,1872.22,4118202,5561216000,1871.3
2010-9-29,1859.76,1870.75,1859.76,1869.3,4693993,6080886000,1878.71
2010-9-30,1858.45,1885.13,1858.32,1884.52,4351905,5172892672,1906.7
2010-10-8,1933.42,1954.76,1932.75,1953.67,9187498,12565031936,1991.18
2010-10-11,2005.69,2038.91,2005.7,2031.38,14272280,19030840000,2069.09
2010-10-12,2058.09,2071.9,2048.32,2070.01,10005828,12831351808,2064.72
2010-10-13,2093.46,2113.91,2089.04,2099.07,9102816,12208653312,2105.73
2010-10-14,2152.87,2183.6,2152.87,2174.51,20628050,21815365632,2161.52
2010-10-15,2148.92,2176.52,2144.63,2169.28,16226943,15225579520,2214.17
2010-10-18,2270.41,2321.34,2270.41,2303.41,30657880,30656882688,2279.78
2010-10-19,2236.98,2248.24,2219.61,2239.78,11743270,13081090000,2233.91
2010-10-20,2240.74,2287.73,2240.62,2259.05,22075428,26679965696,2298.49
2010-10-21,2287.37,2290.25,2262.42,2265.6,9565030,11860680000,2238.58
2010-10-22,2234.37,2245.02,2222.53,2225.63,6255428,7866433536,2236.83
2010-10-25,2232.02,2235.7,2206.87,2213.13,7637855,9368181760,2270.01
2010-10-26,2300.7,2308.63,2290.95,2299.74,13767898,17276198912,2279.33
2010-10-27,2259.7,2267.57,2234.79,2265.01,8014940,10292382720,2262.71
2010-10-28,2216.28,2234.35,2216.28,2224.97,6604493,7722573312,2213.39
2010-10-29,2226.71,2228.12,2204.81,2210.05,6031671,8512672000,2190.54
2010-11-1,2198.46,2221.1,2198.47,2216.42,8142597,10537850000,2232.66
2010-11-2,2248.01,2248.01,2221.2,2222.82,7118116,10111803392,2234.56
2010-11-3,2232.31,2234.2,2209.25,2212.88,7305267,8803324000,2232.9
2010-11-4,2230.84,2256.9,2230.84,2247.62,8832700,10608884736,2254.37
2010-11-5,2298.52,2307.75,2276.17,2283.62,15846920,22550460000,2284.0
2010-11-8,2287.5,2292.71,2279.46,2292.67,9618250,11356312576,2286.48
2010-11-9,2290.75,2290.75,2272.51,2276.62,8080681,10624590848,2270.26
2010-11-10,2242.61,2242.61,2218.09,2229.08,9183271,11027738624,2217.35
2010-11-11,2227.06,2242.47,2218.81,2222.65,7839177,10477338624,2245.7
2010-11-12,2234.78,2243.49,2225.82,2233.2,8561232,11887097856,2196.65
2010-11-15,2135.51,2143.71,2116.01,2123.38,8240559,10502790000,2102.76
2010-11-16,2120.95,2120.95,2085.49,2086.72,5136504,6583299000,2102.25
2010-11-17,2004.73,2024.11,2001.38,2023.94,6288145,7919140000,2025.69
2010-11-18,2032.62,2041.82,2023.36,2027.14,4969393,6520625000,2031.29
2010-11-19,2048.42,2048.96,2025.49,2027.55,4639290,6061422000,1998.81
2010-11-22,2015.83,2035.88,2010.07,2026.56,5373700,6294745600,2036.58
2010-11-23,2009.8,2009.8,1986.35,1990.15,4256850,5029149184,1971.91
2010-11-24,1972.32,2022.34,1972.32,2019.99,8630914,9596144640,2005.07
2010-11-25,2024.24,2024.25,2005.71,2007.63,5793575,6360205000,2029.79
2010-11-26,2034.14,2034.15,2017.81,2024.14,3857588,4480703000,2039.04
2010-11-29,2008.98,2011.51,2001.59,2010.27,3009951,3706708000,2008.11
2010-11-30,2010.07,2015.25,2002.93,2013.36,2577849,3404009000,1955.19
2010-12-1,1975.82,1984.08,1970.87,1977.4,2593157,3033951000,1977.3
2010-12-2,2016.16,2019.14,2010.77,2015.34,5330499,6649988096,2018.49
2010-12-3,2003.91,2007.82,1995.62,2002.43,2907801,3777392000,2000.03
2010-12-6,2016.11,2020.04,2011.66,2019.03,3525412,4837023232,2016.73
2010-12-7,2023.52,2023.52,2000.31,2004.06,4055860,5006488576,2025.68
2010-12-8,2040.02,2050.35,2036.84,2043.6,4808849,6373239296,2031.86
2010-12-9,2007.77,2012.32,2002.91,2012.32,4508087,5060931072,2007.13
2010-12-10,1988.07,1998.96,1985.18,1996.81,3769835,3557856000,1999.89
2010-12-13,2027.45,2044.69,2022.22,2039.77,5996024,7166524416,2033.89
2010-12-14,2078.2,2084.13,2072.86,2074.97,8208790,8602732544,2068.15
2010-12-15,2070.05,2073.87,2066.23,2070.28,4192950,4717349376,2063.37
2010-12-16,2053.03,2056.36,2048.74,2054.87,2998903,4326247424,2054.1
2010-12-17,2036.51,2036.72,2028.15,2032.56,2753033,3472265216,2031.39
2010-12-20,2039.29,2044.82,2032.08,2033.83,2645672,3432071424,1975.22
2010-12-21,2004.18,2012.21,2002.7,2004.88,2750817,3618337024,2019.65
2010-12-22,2051.8,2057.77,2047.67,2052.38,5770450,6979453440,2045.44
2010-12-23,2018.4,2024.34,2010.01,2013.85,3721705,3615703808,2014.25
2010-12-24,2003.82,2013.7,1994.85,2008.97,3344600,3650882304,2018.44
2010-12-27,2028.55,2037.71,2021.07,2033.49,5149489,6627522560,2028.64
2010-12-28,1969.45,1978.45,1963.65,1968.08,4305683,4669448704,1962.07
2010-12-29,1954.47,1959.35,1943.48,1944.1,3740954,3655285760,1945.32
2010-12-30,1954.09,1954.09,1941.53,1945.24,2702227,2726415616,1940.89
2010-12-31,1949.26,1963.38,1946.69,1959.86,2858672,3405393920,1958.76
2011-1-4,1994.36,1996.61,1985.34,1985.99,6471889,9891878912,2012.55
2011-1-5,1999.18,2004.94,1994.75,1997.91,6735493,7756670464,2004.59
2011-1-6,1999.75,2010.33,1991.25,1993.7,4147319,6285571584,1992.38
2011-1-7,1983.24,1983.24,1971.77,1973.96,2928164,4388823552,2029.14
2011-1-10,2001.4,2008.66,1997.56,2006.83,5229554,5262095360,2001.34
2011-1-11,1969.49,1984.58,1968.3,1984.06,3876489,4073481984,1983.11
2011-1-12,2006.05,2012.98,2002.77,2009.33,5034312,5197864960,2004.26
2011-1-13,2024.71,2025.63,2016.39,2024.3,3812181,4366257152,2015.57
2011-1-14,2005.31,2006.6,1995.01,1995.74,3027475,3453426688,1994.37
2011-1-17,1968.95,1977.4,1967.06,1973.23,3722218,4375169024,1940.67
2011-1-18,1915.76,1918.43,1905.46,1915.07,3263602,3479804672,1927.05
2011-1-19,1923.54,1924.47,1916.26,1922.19,2285572,2521932288,1937.45
2011-1-20,1947.81,1947.81,1934.86,1939.03,3309026,3664820224,1925.61
2011-1-21,1890.76,1910.18,1890.76,1905.87,2981923,3021162496,1941.65
2011-1-24,1926.39,1934.73,1914.39,1923.98,4476398,3841259520,1912.98
2011-1-25,1910.23,1921.33,1902.31,1920.59,4302726,3882321920,1912.17
2011-1-26,1912.35,1921.29,1912.35,1919.31,2553520,2683886592,1918.55
2011-1-27,1911.1,1911.1,1899.9,1906.78,4779327,4628144128,1943.12
2011-1-28,1944.4,1952.84,1941.86,1942.27,5818057,5476984320,1936.73
2011-1-31,1944.74,1951.56,1941.34,1946.41,3430778,3749611520,1962.89
2011-2-1,1968.71,1971.42,1963.43,1963.43,3373258,4066116864,1965.71
2011-2-9,1958.25,1972.15,1956.65,1967.56,4032763,4693075456,1969.32
2011-2-10,1939.72,1943.15,1932.27,1939.27,2979912,3259952128,1959.0
2011-2-11,1972.45,1975.92,1968.15,1975.32,3951959,5187463168,1968.06
2011-2-14,1976.28,1997.28,1976.28,1997.22,6588956,7217120768,2025.19
2011-2-15,2050.02,2058.43,2043.38,2057.91,8947786,10806862848,2057.72
2011-2-16,2038.4,2046.56,2034.73,2040.62,4829295,5626936320,2037.35
2011-2-17,2054.88,2063.37,2050.71,2063.27,5992120,8296190976,2042.66
2011-2-18,2043.68,2043.68,2033.42,2040.21,4202959,5337456128,2032.35
